latency_ms,time_s,tracking_error_m
0,4.484,0.013945661717106537
0,4.486,0.013751183758116282
0,4.488,0.013570436427813295
0,4.49,0.01340289084638242
0,4.492,0.013248036507174628
0,4.494,0.013105380695973803
0,4.496,0.012974447925051367
0,4.498,0.012854779381819758
0,4.5,0.012745932391902
0,4.502,0.01264747989642657
0,4.5040000000000004,0.012559009943361416
0,4.506,0.012480125192695472
0,4.508,0.012410442435274678
0,4.51,0.012349592125097075
0,4.5120000000000005,0.012297217924865638
0,4.514,0.012252976264594848
0,4.516,0.012216535913061459
0,4.518,0.012187577561881652
0,4.5200000000000005,0.012165793421996302
0,4.522,0.012150886832333046
0,4.524,0.012142571880413611
0,4.526,0.012140573034665956
0,4.5280000000000005,0.01214462478819604
0,4.53,0.012154471313768156
0,4.532,0.012169866129740732
0,4.534,0.012190571776697452
0,4.5360000000000005,0.012216359504513337
0,4.538,0.012247008969591721
0,4.54,0.012282307942008243
0,4.542,0.012322052022295773
0,4.5440000000000005,0.012366044367605921
0,4.546,0.012414095426983237
0,4.548,0.012466022685490828
0,4.55,0.012521650416927722
0,4.5520000000000005,0.01258080944488272
0,4.554,0.012643336911871219
0,4.556,0.012709076056308465
0,4.558,0.012777875997074747
0,4.5600000000000005,0.012849591525434264
0,4.562,0.01292289459460955
0,4.564,0.012997702407708683
0,4.566,0.013073935350051576
0,4.5680000000000005,0.01315151687563044
0,4.57,0.013230373397510766
0,4.572,0.013310434182041114
0,4.574,0.013391631246742107
0,4.5760000000000005,0.013473899261749871
0,4.578,0.013557175454695038
0,4.58,0.013641399518897946
0,4.582,0.013726513524770813
0,4.5840000000000005,0.013812461834313299
0,4.586,0.013899191018600125
0,4.588,0.013986649778155572
0,4.59,0.014074788866117792
0,4.5920000000000005,0.014163561014096443
0,4.594,0.014252920860631128
0,4.596,0.014342824882162729
0,4.598,0.014433231326429284
0,4.6000000000000005,0.014524100148203954
0,4.602,0.014616581693886537
0,4.604,0.014710587580055971
0,4.606,0.014806032850315034
0,4.6080000000000005,0.014902835852453427
0,4.61,0.015000918119891946
0,4.612,0.015100204257264799
0,4.614,0.015200621829999213
0,4.616,0.01530210125775708
0,4.618,0.015404575711607894
0,4.62,0.015507981014805262
0,4.622,0.015612255547045
0,4.624,0.015717340152084713
0,4.626,0.015823178048610068
0,4.628,0.015929714744237114
0,4.63,0.016036897952541262
0,4.632,0.01614467751301035
0,4.634,0.016253005313819346
0,4.636,0.016361835217330322
0,4.638,0.016471122988222186
0,4.64,0.016580826224161065
0,4.642,0.016672783702269375
0,4.644,0.01674775802991316
0,4.646,0.01680648412236369
0,4.648,0.016849670215661704
0,4.65,0.016877998837589565
0,4.652,0.016892127738905683
0,4.654,0.016892690786858254
0,4.656,0.016880298822867897
0,4.658,0.0168555404861509
0,4.66,0.016818983004942372
0,4.662,0.016771172956878425
0,4.664,0.01671263699999991
0,4.666,0.016643882575752927
0,4.668,0.016565398585279303
0,4.67,0.0164776560402147
0,4.672,0.016381108689142058
0,4.674,0.016276193620782902
0,4.676,0.016163331844947393
0,4.678,0.016042928852210182
0,4.68,0.01591537515322384
0,4.682,0.01580134351588062
0,4.684,0.01570028139027097
0,4.686,0.01561165578604416
0,4.688,0.015534952648214128
0,4.69,0.015469676249010451
0,4.692,0.015415348595534695
0,4.694,0.015371508852986934
0,4.696,0.015337712783238045
0,4.698,0.015313532198522077
0,4.7,0.01529855443003258
0,4.702,0.015292381811205574
0,4.704,0.015294631175475663
0,4.706,0.015304933368285964
0,4.708,0.015322932773137976
0,4.71,0.015348286851455959
0,4.712,0.015380665696041993
0,4.714,0.01541975159788891
0,4.716,0.015465238626114302
0,4.718,0.015516832220771064
0,4.72,0.015574248798284982
0,4.722,0.015634993683900682
0,4.724,0.015698909773479427
0,4.726,0.015765845852390662
0,4.728,0.015835656388167273
0,4.73,0.015908201330149262
0,4.732,0.015983345915900646
0,4.734,0.01606096048419268
0,4.736,0.016140920294348084
0,4.738,0.0162231053517464
0,4.74,0.016307400239296825
0,4.742,0.016393693954687646
0,4.744,0.016481879753228155
0,4.746,0.016571854996101372
0,4.748,0.016663521003853293
0,4.75,0.016756782914947376
0,4.752,0.016851549549218043
0,4.7540000000000004,0.01694773327606185
0,4.756,0.0170452498872098
0,4.758,0.0171440184739283
0,4.76,0.017243961308500363
0,4.7620000000000005,0.017347222776299725
0,4.764,0.017453625974510882
0,4.766,0.01756300079888274
0,4.768,0.017675183700875237
0,4.7700000000000005,0.017790017453120074
0,4.772,0.01790735092294132
0,4.774,0.018027038853691002
0,4.776,0.01814894165365305
0,4.7780000000000005,0.01827292519227976
0,4.78,0.018398860603524147
0,4.782,0.018526624096041763
0,4.784,0.01865609677003664
0,4.7860000000000005,0.01878716444053352
0,4.788,0.018919717466864015
0,4.79,0.019053650588159547
0,4.792,0.019188862764648026
0,4.7940000000000005,0.019325257024560148
0,4.796,0.019462740316453193
0,4.798,0.019601223366768204
0,4.8,0.01974062054244047
0,4.8020000000000005,0.019860573719254808
0,4.804,0.01996190883521758
0,4.806,0.020045421927283397
0,4.808,0.020111880228937735
0,4.8100000000000005,0.020162023222017232
0,4.812,0.020196563645096418
0,4.814,0.020216188460636407
0,4.816,0.020221559782962608
0,4.8180000000000005,0.020213315769011992
0,4.82,0.02019207147367924
0,4.822,0.02015841967147687
0,4.824,0.020112931646123013
0,4.8260000000000005,0.0200561579495759
0,4.828,0.019988629131941663
0,4.83,0.0199108564436007
0,4.832,0.019823332510819105
0,4.8340000000000005,0.019726531986038437
0,4.836,0.019620912173970766
0,4.838,0.019506913634562754
0,4.84,0.019384960763832705
0,4.8420000000000005,0.019275754212713568
0,4.844,0.019178778483383417
0,4.846,0.01909353628323005
0,4.848,0.019019547934745952
0,4.8500000000000005,0.01895635080146458
0,4.852,0.018903498729737865
0,4.854,0.018860561506138882
0,4.856,0.01882712433026216
0,4.8580000000000005,0.018802787302678724
0,4.86,0.018787164927792466
0,4.862,0.018779885631333336
0,4.864,0.018780591292214675
0,4.866,0.018788936788469462
0,4.868,0.0188045895569791
0,4.87,0.01882722916669797
0,4.872,0.01885654690507335
0,4.874,0.018892245377358747
0,4.876,0.0189340381185129
0,4.878,0.018981649217377897
0,4.88,0.019034812952828897
0,4.882,0.019071471080194566
0,4.884,0.0190923531044215
0,4.886,0.019098162031447628
0,4.888,0.01908957532861048
0,4.89,0.019067245846073857
0,4.892,0.019031802701245125
0,4.894,0.018983852128025756
0,4.896,0.018923978292623114
0,4.898,0.018852744077545523
0,4.9,0.018770691835301605
0,4.902,0.018678344113234102
0,4.904,0.01857620435083382
0,4.906,0.018464757550797854
0,4.908,0.018344470925027064
0,4.91,0.01821579451668612
0,4.912,0.018079161799389964
0,4.914,0.017934990254519508
0,4.916,0.017783681927616646
0,4.918,0.017625623964757902
0,4.92,0.01746118912975906
0,4.922,0.01729192455719448
0,4.924,0.017118119840325744
0,4.926,0.016940053673423185
0,4.928,0.016757994231486547
0,4.93,0.01657219953711491
0,4.932,0.016382917815041028
0,4.934,0.016190387834822347
0,4.936,0.01599483924216474
0,4.938,0.015796492879330267
0,4.94,0.015595561095068267
0,4.942,0.015392248044490322
0,4.944,0.015186749979296517
0,4.946,0.014979255528743888
0,4.948,0.01476994597174002
0,4.95,0.014558995500427921
0,4.952,0.01434657147562394
0,4.954,0.014132834674457436
0,4.956,0.01391793953055356
0,4.958,0.013702034367096688
0,4.96,0.013485261623102202
0,4.962,0.013283821669367674
0,4.964,0.013097118473280042
0,4.966,0.012924576667881523
0,4.968,0.012765640917510448
0,4.97,0.012619775300282087
0,4.972,0.012486462706955071
0,4.974,0.012365204255706206
0,4.976,0.012255518722328282
0,4.978,0.012156941985364576
0,4.98,0.012069026485707833
0,4.982,0.01199134070020605
0,4.984,0.011923468628851935
0,4.986,0.011865009295156156
0,4.988,0.011815576259348037
0,4.99,0.011774797144076974
0,4.992,0.01174231317233044
0,4.994,0.011717778717315207
0,4.996,0.011700860864082735
0,4.998,0.011691238982706105
0,5.0,0.011688604312843421
0,5.002,0.01169265955953516
0,5.0040000000000004,0.01170311850010502
0,5.006,0.011719705602035578
0,5.008,0.011742155651701397
0,5.01,0.011770213393837907
0,5.0120000000000005,0.01180363318162527
0,5.014,0.01184217863725993
0,5.016,0.011885622322878119
0,5.018,0.011933745421687316
0,5.0200000000000005,0.01198633742915196
0,5.022,0.012043195854066213
0,5.024,0.012104125929340197
0,5.026,0.012168940332310271
0,5.0280000000000005,0.012237458914379353
0,5.03,0.01230950843978073
0,5.032,0.012384922333252741
0,5.034,0.012463540436403712
0,5.0360000000000005,0.012545208772544126
0,5.038,0.01262977931975459
0,5.04,0.012717109791959455
0,5.042,0.01280706342777094
0,5.0440000000000005,0.012899508786872124
0,5.046,0.01299431955370252
0,5.048,0.013091374348216939
0,5.05,0.013190556543485827
0,5.0520000000000005,0.013291754089913415
0,5.054,0.01339485934584702
0,5.056,0.013499768914363693
0,5.058,0.013606383486016449
0,5.0600000000000005,0.013714607687333982
0,5.062,0.013824349934869487
0,5.064,0.013935522294600761
0,5.066,0.01404804034648999
0,5.0680000000000005,0.014161823054016729
0,5.07,0.014276792638503021
0,5.072,0.014392874458057101
0,5.074,0.014509996890965904
0,5.0760000000000005,0.014628091223373529
0,5.078,0.014747091541087625
0,5.08,0.014866934625363619
0,5.082,0.014987488071939444
0,5.0840000000000005,0.015108692812674289
0,5.086,0.015230492229664262
0,5.088,0.015352832064636827
0,5.09,0.015475660331603658
0,5.0920000000000005,0.015598927232654587
0,5.094,0.015722585076782838
0,5.096,0.015846588201633878
0,5.098,0.015970892898072617
0,5.1000000000000005,0.016095457337470833
0,5.102,0.01622024150161697
0,5.104,0.01634520711515605
0,5.106,0.01647031758046821
0,5.1080000000000005,0.016595537914901145
0,5.11,0.016720834690270796
0,5.112,0.016846175974550754
0,5.114,0.016971531275671588
0,5.1160000000000005,0.017096871487355374
0,5.118,0.017222168836911463
0,5.12,0.017347396834925893
0,5.122,0.017474772433668
0,5.124,0.017604164712923157
0,5.126,0.01773544793257247
0,5.128,0.017868501345203246
0,5.13,0.018003209015226784
0,5.132,0.018139459644289282
0,5.134,0.018277146402770752
0,5.136,0.01841616676717177
0,5.138,0.018556422363194346
0,5.14,0.018697818814328266
0,5.142,0.01884026559576017
0,5.144,0.018983675893429364
0,5.146,0.019127966468057093
0,5.148,0.019273057523982763
0,5.15,0.019418872582646712
0,5.152,0.019565338360560115
0,5.154,0.01971238465161261
0,5.156,0.01985994421356761
0,5.158,0.020007952658604073
0,5.16,0.02015634834776502
0,5.162,0.02028415997942769
0,5.164,0.020392275878024706
0,5.166,0.02048155187620911
0,5.168,0.020552812515717868
0,5.17,0.020606852199795453
0,5.172,0.02064443629911313
0,5.174,0.0206663022131475
0,5.176,0.02067316038895625
0,5.178,0.020665695299254418
0,5.18,0.020644566381629904
0,5.182,0.02061040894067083
0,5.184,0.0205638350147028
0,5.186,0.020505434208756636
0,5.188,0.02043577449531099
0,5.19,0.020355402984276523
0,5.192,0.02026484666361653
0,5.194,0.02016461311192516
0,5.196,0.020055191184218068
0,5.198,0.01993705167212441
0,5.2,0.019810647939606685
0,5.202,0.019676416535278896
0,5.204,0.019534777782335748
0,5.206,0.01938613634705553
0,5.208,0.019230881786789628
0,5.21,0.01906938907830689
0,5.212,0.018902019127315765
0,5.214,0.01872911925994968
0,5.216,0.01855102369695913
0,5.218,0.018368054011323097
0,5.22,0.018180519569954454
0,5.222,0.01798871796014513
0,5.224,0.017792935401366117
0,5.226,0.017593447143011327
0,5.228,0.01739051784864603
0,5.23,0.017184401967298354
0,5.232,0.01697534409230835
0,5.234,0.016763579308228062
0,5.236,0.016549333526247368
0,5.238,0.016332823808598726
0,5.24,0.016114258682380197
0,5.242,0.015911355061273516
0,5.244,0.015723498252418377
0,5.246,0.015550095253526037
0,5.248,0.015390574105737182
0,5.25,0.01524438325846217
0,5.252,0.015110990945959642
0,5.2540000000000004,0.014989884575483128
0,5.256,0.014880570126895082
0,5.258,0.014782571563717498
0,5.26,0.014695430255648543
0,5.2620000000000005,0.014618704412630025
0,5.264,0.014551968530591809
0,5.266,0.0144948128490364
0,5.268,0.01444684282064684
0,5.2700000000000005,0.014407678593111279
0,5.272,0.014376954503362021
0,5.274,0.01435431858441228
0,5.276,0.01433943208495941
0,5.2780000000000005,0.014331969001896639
0,5.28,0.014331615625841733
0,5.282,0.014336822798878782
0,5.284,0.014347356220811354
0,5.2860000000000005,0.014362990409969172
0,5.288,0.014383508383585967
0,5.29,0.014408701348754605
0,5.292,0.014438368403762362
0,5.2940000000000005,0.014472316249597298
0,5.296,0.014510358911400532
0,5.298,0.014552317469629228
0,5.3,0.014598019800685416
0,5.3020000000000005,0.01464730032675761
0,5.304,0.014699999774618076
0,5.306,0.014755964943110728
0,5.308,0.014815048479068909
0,5.3100000000000005,0.014877108661394342
0,5.312,0.01494200919303517
0,5.314,0.015009619000598311
0,5.316,0.01507981204133834
0,5.3180000000000005,0.015152467117264725
0,5.32,0.015227467696118617
0,5.322,0.015304701738971548
0,5.324,0.015384061534207013
0,5.3260000000000005,0.015465443537650761
0,5.328,0.015548748218623636
0,5.33,0.015633879911695663
0,5.332,0.015720746673929243
0,5.3340000000000005,0.015809260147404976
0,5.336,0.015899335426831165
0,5.338,0.015990890932045164
0,5.34,0.016083848285221802
0,5.3420000000000005,0.01617813219261055
0,5.344,0.016273670330630135
0,5.346,0.01637039323615585
0,5.348,0.01646823420084187
0,5.3500000000000005,0.01656712916932424
0,5.352,0.016667016641161447
0,5.354,0.016767837576368
0,5.356,0.01686953530441085
0,5.3580000000000005,0.016972055436533746
0,5.36,0.01707534578128979
0,5.362,0.01717935626315899
0,5.364,0.017284038844138226
0,5.3660000000000005,0.017389347448191643
0,5.368,0.017495237888456496
0,5.37,0.017601667797101993
0,5.372,0.017708596557743473
0,5.3740000000000006,0.017815985240317463
0,5.376,0.01792379653832708
0,5.378,0.01803199470837125
0,5.38,0.018140545511873246
0,5.382,0.018249416158929208
0,5.384,0.018358575254197453
0,5.386,0.018467992744756006
0,5.388,0.018577639869855146
0,5.39,0.018687489112496725
0,5.392,0.018797514152773438
0,5.394,0.018907689822904163
0,5.396,0.01901799206390447
0,5.398,0.019128397883831333
0,5.4,0.019238885317547087
0,5.402,0.01935283920607321
0,5.404,0.019470075698971512
0,5.406,0.01959041805292482
0,5.408,0.01971369637712797
0,5.41,0.01983974738745341
0,5.412,0.019968414169092962
0,5.414,0.020099545947386298
0,5.416,0.020232997866561565
0,5.418,0.020368630776120257
0,5.42,0.020506311024612433
0,5.422,0.020645910260554377
0,5.424,0.020787305240252248
0,5.426,0.020930377642301736
0,5.428,0.02107501388854437
0,5.43,0.02122110497126429
0,5.432,0.021368546286421257
0,5.434,0.021517237472718536
0,5.436,0.021667082256313745
0,5.438,0.021817988300984175
0,5.44,0.02196986706356616
0,5.442,0.02209979241828269
0,5.444,0.022208723771100673
0,5.446,0.022297585135347735
0,5.448,0.02236726643609728
0,5.45,0.022418624764898944
0,5.452,0.022452485586035152
0,5.454,0.022469643895744882
0,5.456,0.02247086533600354
0,5.458,0.022456887264541966
0,5.46,0.02242841978281796
0,5.462,0.022386146723657258
0,5.464,0.022330726600258467
0,5.466,0.022262793518214797
0,5.468,0.02218295805215784
0,5.47,0.02209180808856739
0,5.472,0.021989909636233814
0,5.474,0.02187780760579366
0,5.476,0.0217560265596956
0,5.478,0.021625071433891613
0,5.48,0.02148542823248842
0,5.482,0.021338783485008537
0,5.484,0.02118552904842963
0,5.486,0.021026041933224746
0,5.488,0.02086068482504663
0,5.49,0.020689806587794225
0,5.492,0.02051374274881659
0,5.494,0.02033281596697463
0,5.496,0.020147336484246967
0,5.498,0.019957602561536482
0,5.5,0.01976390089930146
0,5.502,0.019566507043611122
0,5.5040000000000004,0.019365685778191376
0,5.506,0.019161691503010312
0,5.508,0.018954768599921408
0,5.51,0.018745151785863234
0,5.5120000000000005,0.018533066454092785
0,5.514,0.01831872900390865
0,5.516,0.018102347159300196
0,5.518,0.017884120276943485
0,5.5200000000000005,0.017664239643944535
0,5.522,0.017459856862027938
0,5.524,0.01727036132338368
0,5.526,0.01709516419661916
0,5.5280000000000005,0.016933697756550223
0,5.53,0.016785414726859457
0,5.532,0.016649787635675147
0,5.534,0.016526308184146864
0,5.5360000000000005,0.016414486628117918
0,5.538,0.016313851173011852
0,5.54,0.016223947382058467
0,5.542,0.01614433759799372
0,5.5440000000000005,0.0160746003783631
0,5.546,0.0160143299445516
0,5.548,0.015963135644650666
0,5.55,0.01592064143025111
0,5.5520000000000005,0.015886485347231003
0,5.554,0.015860319040576044
0,5.556,0.015841807273244468
0,5.558,0.01583062745905292
0,5.5600000000000005,0.01582646920952778
0,5.562,0.01582903389463492
0,5.564,0.015838034217263937
0,5.566,0.015853193801317233
0,5.5680000000000005,0.015874246793218038
0,5.57,0.015900937476628924
0,5.572,0.015933019900145295
0,5.574,0.015970257517705953
0,5.5760000000000005,0.016012422841443493
0,5.578,0.016059297106681563
0,5.58,0.016110669948773127
0,5.582,0.01616633909146044
0,5.5840000000000005,0.01622611004643372
0,5.586,0.016289795823755684
0,5.588,0.0163572166528213
0,5.59,0.01642819971351569
0,5.5920000000000005,0.016502578877238452
0,5.594,0.01658019445746323
0,5.596,0.016660892969505802
0,5.598,0.016744526899179803
0,5.6000000000000005,0.016830954480024276
0,5.602,0.016918736850258867
0,5.604,0.017007802087593563
0,5.606,0.01709808112314558
0,5.6080000000000005,0.017189507635127808
0,5.61,0.017282017946447657
0,5.612,0.01737555092607204
0,5.614,0.01747004789401956
0,5.6160000000000005,0.017565452529844826
0,5.618,0.017661710784486275
0,5.62,0.01775877079535288
0,5.622,0.017856582804531132
0,5.6240000000000006,0.017955099079995936
0,5.626,0.018054273839715328
0,5.628,0.01815406317854393
0,5.63,0.018254424997800646
0,5.632,0.01835531893743226
0,5.634,0.018456706310670187
0,5.636,0.018558550041086256
0,5.638,0.018660814601961884
0,5.64,0.018763465957883453
0,5.642,0.018849138662292392
0,5.644,0.018918596900804416
0,5.646,0.01897257619472854
0,5.648,0.019011784443856684
0,5.65,0.01903690293388499
0,5.652,0.019048587308518203
0,5.654,0.019047468506677316
0,5.656,0.019034153665480513
0,5.658,0.019009226989851295
0,5.66,0.018973250589717217
0,5.662,0.018926765285839982
0,5.664,0.01887029138535826
0,5.666,0.01880432942813899
0,5.668,0.0187293609050364
0,5.67,0.018645848949144245
0,5.672,0.018554239001103735
0,5.674,0.018454959449505752
0,5.676,0.018348422247389876
0,5.678,0.01823502350581246
0,5.68,0.018115144065418195
0,5.682,0.018007658576218194
0,5.684,0.017912055990966246
0,5.686,0.017827844113816976
0,5.688,0.017754548965630848
0,5.69,0.017691714165531905
0,5.692,0.017638900328774635
0,5.694,0.01759568448093525
0,5.696,0.01756165948840858
0,5.698,0.017536433505153826
0,5.7,0.017519629435594743
0,5.702,0.01751088441354515
0,5.704,0.01750984929699651
0,5.706,0.017516188178571743
0,5.708,0.01752957791142101
0,5.71,0.017549707650307774
0,5.712,0.017576278407610172
0,5.714,0.01760900262394104
0,5.716,0.017647603753073754
0,5.718,0.017691815860844014
0,5.72,0.017741383237688643
0,5.722,0.01777708200833852
0,5.724,0.01779955584788787
0,5.726,0.017809424023992028
0,5.728,0.017807282297235678
0,5.73,0.017793703788740328
0,5.732,0.017769239815791493
0,5.734,0.01773442069638164
0,5.736,0.01768975652365016
0,5.738,0.017635737911241654
0,5.74,0.017572836710626857
0,5.742,0.01750150670143658
0,5.744,0.017422184255846025
0,5.746,0.017335288978033058
0,5.748,0.017241224319706493
0,5.75,0.017140378172673644
0,5.752,0.01703312343938396
0,5.7540000000000004,0.01691981858235095
0,5.756,0.01680080815332473
0,5.758,0.016676423303047628
0,5.76,0.016546982272395372
0,5.7620000000000005,0.01642927621245277
0,5.764,0.016322824786164685
0,5.766,0.016227165490639243
0,5.768,0.01614185306114413
0,5.7700000000000005,0.016066458889437397
0,5.772,0.01600057045649115
0,5.774,0.015943790779651575
0,5.776,0.015895737874263963
0,5.7780000000000005,0.015856044229771223
0,5.78,0.015824356300269557
0,5.782,0.01580033400948535
0,5.784,0.015783650270106826
0,5.7860000000000005,0.015773990517380692
0,5.788,0.015771052256856277
0,5.79,0.015774544626132963
